,Country,ISO,HDIrank2017,Year,HDIvalue,Year in Text,Cut_1,Cut_2,Cut_3,Cut_4,bins,Unnamed: 0,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
198,Bulgaria,BGR,51,1991,0.691,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,748,0.0,100.0,
199,Burkina Faso,BFA,183,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,773,0.0,3.3087186813354506,
200,Burundi,BDI,185,1991,0.3,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,798,0.0,0.688546001911163,
201,Cambodia,KHM,146,1991,0.368,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,848,0.0,0.10563880205154401,
202,Cameroon,CMR,151,1991,0.436,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,873,0.0,29.0,
203,Canada,CAN,12,1991,0.853,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,898,2.766417899,100.0,
204,Central African Republic,CAF,188,1991,0.312,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,948,0.0,0.538830280303955,
205,Chad,TCD,186,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,973,0.0,0.0307872705161572,
206,Chile,CHL,44,1991,0.711,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,1023,0.268524521,94.2515335083008,
207,China,CHN,86,1991,0.51,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,1048,0.003998037,92.6558151245117,
208,Colombia,COL,90,1991,0.595,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1073,0.0,90.760009765625,
209,Comoros,COM,165,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1098,0.0,17.7665767669678,
210,Congo,COG,137,1991,0.535,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,1148,0.0,0.8346933722496029,
211,Costa Rica,CRI,63,1991,0.6609999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1173,0.0,97.6342010498047,
212,Croatia,HRV,46,1991,0.665,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1223,0.04241594,100.0,
213,Cuba,CUB,73,1991,0.67,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,1248,0.0,92.9998016357422,
214,Cyprus,CYP,32,1991,0.735,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,1298,0.655184655,100.0,
215,Côte d'Ivoire,CIV,170,1991,0.387,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,1198,0.0,37.787281036377,
216,Denmark,DNK,11,1991,0.804,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,1348,3.4131161989999996,100.0,
217,Djibouti,DJI,172,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1373,0.0,59.3695259094238,
218,Dominica,DMA,103,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1398,0.0,67.5469818115234,
219,Dominican Republic,DOM,94,1991,0.603,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1423,0.076512274,78.2,
220,Ecuador,ECU,86,1991,0.6459999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1448,0.0,89.4261016845703,
221,Egypt,EGY,115,1991,0.55,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,1473,0.007659263,94.3186492919922,
222,El Salvador,SLV,121,1991,0.534,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,1498,0.0,69.60788000000001,
223,Equatorial Guinea,GNQ,141,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1523,0.0,59.0105171203613,
224,Eritrea,ERI,179,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1548,0.0,19.0116214752197,
225,Estonia,EST,30,1991,0.728,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,1573,0.036816592,100.0,
226,Ethiopia,ETH,173,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1623,0.0,0.00999999977648258,
227,Fiji,FJI,92,1991,0.6509999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1673,0.0,61.9918746948242,
228,Finland,FIN,15,1991,0.787,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,1698,6.358419047000001,100.0,
229,France,FRA,24,1991,0.7879999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,1723,0.655162571,100.0,
230,Gabon,GAB,110,1991,0.625,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,1773,0.0,65.70444488525389,
231,Gambia,GMB,174,1991,0.337,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,1798,0.0,17.5063056945801,
232,Georgia,GEO,70,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1823,0.0,97.5172500610352,
233,Germany,DEU,5,1991,0.809,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,1848,0.6689557629999999,100.0,
234,Ghana,GHA,140,1991,0.46,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,1873,0.0,25.6872043609619,
235,Greece,GRC,31,1991,0.763,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,1923,0.0,100.0,
236,Grenada,GRD,75,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,1973,0.152404255,82.03704833984379,
237,Guatemala,GTM,127,1991,0.483,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2023,0.012875306000000001,61.465667724609396,
238,Guinea,GIN,175,1991,0.28,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,2048,0.0,7.4742112159729,
239,Guinea-Bissau,GNB,177,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2073,0.0,0.265749454498291,
240,Guyana,GUY,125,1991,0.5329999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2098,0.0,68.88869476318361,
241,Haiti,HTI,168,1991,0.409,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,2123,0.0,28.4739665985107,
242,Honduras,HND,133,1991,0.509,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2148,0.0,54.781937,
243,Hungary,HUN,45,1991,0.701,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2198,0.081796185,100.0,
244,Iceland,ISL,6,1991,0.815,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2223,5.0030276680000005,100.0,
245,India,IND,130,1991,0.43200000000000005,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2248,0.0,44.938995361328104,
246,Indonesia,IDN,116,1991,0.5329999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2273,0.013285957,48.9,
247,Iraq,IRQ,120,1991,0.527,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2323,0.0,93.8056793212891,
248,Ireland,IRL,4,1991,0.767,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2348,0.8947607559999999,100.0,
249,Israel,ISR,22,1991,0.8,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2398,0.49534824899999996,100.0,
250,Italy,ITA,28,1991,0.774,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2423,0.993832013,100.0,
251,Jamaica,JAM,97,1991,0.639,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,2448,0.10013549199999999,76.5794296264648,
252,Japan,JPN,19,1991,0.821,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2473,1.103015715,100.0,
253,Jordan,JOR,95,1991,0.627,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,2498,0.038951007999999995,97.4160690307617,
254,Kazakhstan,KAZ,58,1991,0.684,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2523,0.0,97.8918304443359,
255,Kenya,KEN,142,1991,0.466,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2548,0.0,4.61489009857178,
256,Kiribati,KIR,134,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2573,0.0,33.6741409301758,
257,Kuwait,KWT,56,1991,0.6729999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2673,2.1123359930000003,100.0,
258,Kyrgyzstan,KGZ,122,1991,0.611,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,2698,0.0,99.2672576904297,
259,Lao People's Democratic Republic,LAO,139,1991,0.405,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,2723,0.0,18.125352859497102,
260,Latvia,LVA,41,1991,0.6990000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2748,0.0,100.0,
261,Lebanon,LBN,80,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2773,0.0,98.0894775390625,
262,Lesotho,LSO,159,1991,0.499,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,2798,0.0,0.00999999977648258,
263,Liberia,LBR,181,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2823,0.0,0.00999999977648258,
264,Libya,LBY,108,1991,0.688,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2848,0.0,99.84741973876949,
265,Liechtenstein,LIE,17,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2873,,100.0,
266,Lithuania,LTU,35,1991,0.728,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,2898,0.0,100.0,
267,Luxembourg,LUX,21,1991,0.79,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,2923,0.29480887899999997,100.0,
268,Madagascar,MDG,161,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,2973,0.0,10.014093399047901,
269,Malawi,MWI,171,1991,0.34600000000000003,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,2998,0.0,1.5494590997695903,
270,Malaysia,MYS,57,1991,0.652,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3023,0.701585702,94.29708862304692,
271,Maldives,MDV,101,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3048,0.0,74.365364074707,
272,Mali,MLI,182,1991,0.23800000000000002,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3073,0.0,0.0236798115074635,
273,Malta,MLT,29,1991,0.745,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,3098,0.6203608979999999,100.0,
274,Marshall Islands,MHL,106,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3123,0.0,54.068607330322294,
275,Mauritania,MRT,159,1991,0.379,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3148,0.0,5.40018510818481,
276,Mauritius,MUS,65,1991,0.626,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3173,0.233986217,99.27847290039058,
277,Mexico,MEX,74,1991,0.654,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3198,0.184788338,94.5752944946289,
278,Mongolia,MNG,92,1991,0.574,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,3298,0.0,68.6997756958008,
279,Montenegro,MNE,50,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3323,,98.5487518310547,
280,Morocco,MAR,123,1991,0.46399999999999997,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,3348,0.0059202280000000005,50.3267478942871,
281,Mozambique,MOZ,180,1991,0.212,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3373,0.0,0.0102698123082519,
282,Myanmar,MMR,148,1991,0.366,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3398,0.0,36.53493118286129,
283,Namibia,NAM,129,1991,0.5820000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,3423,0.0,26.317316055297898,
284,Nepal,NPL,149,1991,0.386,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3473,0.0,0.0650601908564568,
285,Netherlands,NLD,10,1991,0.8340000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,3498,0.7633831520000001,100.0,
286,New Zealand,NZL,16,1991,0.82,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,3548,2.097981237,100.0,
287,Nicaragua,NIC,124,1991,0.498,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,3573,0.0,67.46522521972649,
288,Niger,NER,189,1991,0.214,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3598,0.0,2.8871281147003196,
289,Nigeria,NGA,157,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3623,0.0,33.558380126953104,
290,Norway,NOR,1,1991,0.856,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,3698,5.490680227,100.0,
291,Oman,OMN,48,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3723,0.19389884,,
292,Pakistan,PAK,150,1991,0.409,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3748,0.007676301,59.6,
293,Palau,PLW,60,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,3773,,97.6018753051758,
294,Panama,PAN,66,1991,0.665,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3798,0.0,73.3535614013672,
295,Papua New Guinea,PNG,153,1991,0.38799999999999996,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,3823,0.0,5.86141490936279,
296,Paraguay,PRY,110,1991,0.585,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3848,0.0,81.3201446533203,
297,Peru,PER,89,1991,0.617,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3873,0.025579892000000003,61.617095947265604,
298,Philippines,PHL,113,1991,0.5870000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,3898,0.054480930999999996,63.2861862182617,
299,Poland,POL,33,1991,0.711,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,3923,0.0,100.0,
300,Portugal,PRT,41,1991,0.72,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,3948,0.126325984,100.0,
301,Qatar,QAT,37,1991,0.7509999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,3998,0.832220492,100.0,
302,Romania,ROU,52,1991,0.6859999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4023,0.0,100.0,
303,Russian Federation,RUS,49,1991,0.7290000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4048,0.000202654,100.0,
304,Rwanda,RWA,158,1991,0.22699999999999998,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,4073,0.0,0.00999999977648258,
305,Saint Kitts and Nevis,KNA,72,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4548,,88.1286163330078,
306,Saint Lucia,LCA,90,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4573,,84.324577331543,
307,Saint Vincent and the Grenadines,VCT,99,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4623,,66.8,
308,Samoa,WSM,104,1991,0.622,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,4098,0.0,78.8,
309,Sao Tome and Principe,STP,143,1991,0.455,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,4148,0.0,43.6918334960938,
310,Saudi Arabia,SAU,39,1991,0.706,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4173,0.090888993,,
311,Senegal,SEN,164,1991,0.36700000000000005,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,4198,0.0,26.657602310180696,
312,Serbia,SRB,67,1991,0.715,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4223,,99.36639404296871,
313,Seychelles,SYC,62,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4248,0.0,90.0195541381836,
314,Sierra Leone,SLE,184,1991,0.267,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,4273,0.0,7.52079248428345,
315,Singapore,SGP,9,1991,0.7290000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4298,2.645055658,100.0,
316,Slovakia,SVK,38,1991,0.7340000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4348,0.002241378,100.0,
317,Slovenia,SVN,25,1991,0.765,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,4373,0.026047321000000002,100.0,
318,Solomon Islands,SLB,152,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4398,0.0,0.00999999977648258,
319,South Africa,ZAF,113,1991,0.626,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,4448,0.018471374,60.575080871582,
320,Spain,ESP,26,1991,0.764,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,4498,0.275233991,100.0,
321,Sri Lanka,LKA,76,1991,0.63,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,4523,0.010262472,54.6395111083984,
322,Sudan,SDN,167,1991,0.336,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,4648,0.0,27.0560111999512,
323,Suriname,SUR,100,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4673,0.0,100.0,
324,Sweden,SWE,7,1991,0.818,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,4698,6.587721447000001,100.0,
325,Switzerland,CHE,2,1991,0.8340000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,4723,2.589455767,100.0,
326,Syrian Arab Republic,SYR,155,1991,0.562,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,4748,0.0,81.3898162841797,
327,Tajikistan,TJK,127,1991,0.618,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,4773,0.0,96.82150268554692,
328,Thailand,THA,83,1991,0.583,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,4823,0.215777943,77.0654220581055,
329,Timor-Leste,TLS,132,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4848,,0.0874509811401367,
330,Togo,TGO,165,1991,0.408,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,4873,0.0,0.942452967166901,
331,Tonga,TON,98,1991,0.654,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,3,4898,0.0,78.5985794067383,
332,Trinidad and Tobago,TTO,69,1991,0.6729999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,4923,0.034636765,83.6185302734375,
333,Tunisia,TUN,95,1991,0.575,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,4948,0.014719013000000001,88.6652984619141,
334,Turkey,TUR,64,1991,0.583,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,4973,0.08721286800000001,89.41541290283199,
335,Turkmenistan,TKM,108,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,4998,0.0,98.7486953735352,
336,Uganda,UGA,162,1991,0.311,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,5073,0.0,5.6,
337,Ukraine,UKR,88,1991,0.701,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,5098,0.0,98.17831420898442,
338,United Arab Emirates,ARE,34,1991,0.738,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,5123,2.183118395,100.0,
339,United Kingdom,GBR,14,1991,0.7879999999999999,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,5148,2.197440097,100.0,
340,United States,USA,13,1991,0.861,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,5,5173,2.9638801310000003,100.0,
341,Uruguay,URY,55,1991,0.6970000000000001,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,4,5198,0.0,96.5003814697265,
342,Uzbekistan,UZB,105,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,5223,0.0,98.57321166992192,
343,Vanuatu,VUT,138,1991,,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,NaN,5248,0.0,8.576991081237791,
344,Viet Nam,VNM,116,1991,0.484,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,5298,0.0,75.3642120361328,
345,Yemen,YEM,178,1991,0.40299999999999997,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,5373,0.0,37.441070556640604,
346,Zambia,ZMB,144,1991,0.402,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,1,5398,0.0,14.1154260635376,
347,Zimbabwe,ZWE,156,1991,0.494,HDI 1991,0.41820000000000007,0.5846,0.666,0.7485999999999999,2,5423,0.0,30.718805313110398,
348,Afghanistan,AFG,168,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,22,0.0,0.00999999977648258,
349,Albania,ALB,68,1992,0.61,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,47,0.0,100.0,
350,Algeria,DZA,85,1992,0.5870000000000001,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,72,0.017589432,98.4836578369141,
351,Andorra,AND,35,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,122,1.307566907,100.0,
352,Angola,AGO,147,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,147,0.0,13.7604398727417,
353,Antigua and Barbuda,ATG,70,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,172,,86.1865005493164,
354,Argentina,ARG,47,1992,0.72,HDI 1992,0.414,0.5870000000000001,0.664,0.753,4,197,0.13843349,91.60601806640629,
355,Armenia,ARM,83,1992,0.58,HDI 1992,0.414,0.5870000000000001,0.664,0.753,2,222,0.0,98.02389526367192,
356,Australia,AUS,3,1992,0.868,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,272,2.842282271,100.0,
357,Austria,AUT,20,1992,0.805,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,297,2.202202471,100.0,
358,Azerbaijan,AZE,80,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,322,0.0,96.4567184448242,
359,Bahamas,BHS,54,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,347,0.976951461,91.8292922973633,
360,Bahrain,BHR,43,1992,0.757,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,372,1.8511261030000001,,
361,Bangladesh,BGD,136,1992,0.402,HDI 1992,0.414,0.5870000000000001,0.664,0.753,1,397,0.000224776,13.4442501068115,
362,Barbados,BRB,58,1992,0.718,HDI 1992,0.414,0.5870000000000001,0.664,0.753,4,422,0.30360357600000004,,
363,Belarus,BLR,53,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,447,0.0,100.0,
364,Belgium,BEL,17,1992,0.825,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,472,0.609837111,100.0,
365,Belize,BLZ,106,1992,0.657,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,497,0.0,88.4140396118164,
366,Benin,BEN,163,1992,0.358,HDI 1992,0.414,0.5870000000000001,0.664,0.753,1,522,0.0,10.0560998916626,
367,Bhutan,BTN,134,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,572,0.0,1.8341399431228602,
368,Bosnia and Herzegovina,BIH,77,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,622,0.0,97.3383102416992,
369,Botswana,BWA,101,1992,0.5870000000000001,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,647,0.0,10.3697214126587,
370,Brazil,BRA,79,1992,0.622,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,672,0.020703361,88.803833,
371,Brunei Darussalam,BRN,39,1992,0.792,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,722,1.497647493,100.0,
372,Bulgaria,BGR,51,1992,0.691,HDI 1992,0.414,0.5870000000000001,0.664,0.753,4,747,0.0,100.0,
373,Burkina Faso,BFA,183,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,772,0.0,4.00637006759644,
374,Burundi,BDI,185,1992,0.297,HDI 1992,0.414,0.5870000000000001,0.664,0.753,1,797,0.0,1.02795505523682,
375,Cambodia,KHM,146,1992,0.373,HDI 1992,0.414,0.5870000000000001,0.664,0.753,1,847,0.0,0.47730594873428295,
376,Cameroon,CMR,151,1992,0.43200000000000005,HDI 1992,0.414,0.5870000000000001,0.664,0.753,2,872,0.0,32.5555992126465,
377,Canada,CAN,12,1992,0.856,HDI 1992,0.414,0.5870000000000001,0.664,0.753,5,897,3.6168205369999997,100.0,
378,Central African Republic,CAF,188,1992,0.299,HDI 1992,0.414,0.5870000000000001,0.664,0.753,1,947,0.0,1.08137118816376,
379,Chad,TCD,186,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,972,0.0,0.108397804200649,
380,Chile,CHL,44,1992,0.7190000000000001,HDI 1992,0.414,0.5870000000000001,0.664,0.753,4,1022,0.471346971,94.560057,
381,China,CHN,86,1992,0.521,HDI 1992,0.414,0.5870000000000001,0.664,0.753,2,1047,0.014696215,93.0951156616211,
382,Colombia,COL,90,1992,0.606,HDI 1992,0.414,0.5870000000000001,0.664,0.753,3,1072,0.0,91.1531982421875,
383,Comoros,COM,165,1992,,HDI 1992,0.414,0.5870000000000001,0.664,0.753,NaN,1097,0.0,20.2330932617188,
384,Congo,COG,137,1992,0.535,HDI 1992,0.414,0.5870000000000001,0.664,0.753,2,1147,0.0,1.6276037693023702,
385,Costa Rica,CRI,63,1992,0.67,HDI 1992,0.414,0.5870000000000001,0.664,0.753,4,1172,0.09234171599999999,97.7932281494141,
