,ISO,Year,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
4164,SAU,2000,6.626181498,,
4165,SAU,1999,4.122456208,,
4166,SAU,1998,3.155148121,,
4167,SAU,1997,1.702426014,,
4168,SAU,1996,0.996969513,,
4169,SAU,1995,0.08544052,,
4170,SAU,1994,0.087154833,,
4171,SAU,1993,0.089082994,,
4172,SAU,1992,0.091076311,,
4173,SAU,1991,0.090888993,,
4174,SAU,1990,0.090960791,,
4175,SEN,2014,98.85617537,61.0,3.5
4176,SEN,2013,93.01327449,57.0,3.5
4177,SEN,2012,83.70587892,57.1555976867676,3.5
4178,SEN,2011,70.31750459,56.5,3.5
4179,SEN,2010,64.59870756,54.1575889587402,3.5
4180,SEN,2009,54.98795028,53.5,3.5
4181,SEN,2008,44.15889863,51.2196617126465,3.5
4182,SEN,2007,30.5789074,49.7807388305664,3.5
4183,SEN,2006,25.80846384,49.9,3.5
4184,SEN,2005,15.37698958,47.1,3.5
4185,SEN,2004,10.23475476,36.8,
4186,SEN,2003,7.332243775,44.1986808776855,
4187,SEN,2002,5.323231695,36.8,
4188,SEN,2001,2.97805604,41.4305763244629,
4189,SEN,2000,2.531866486,62.2570630965705,
4190,SEN,1999,0.911044907,36.2,
4191,SEN,1998,0.291843842,37.1721878051758,
4192,SEN,1997,0.075485009,32.2,
4193,SEN,1996,0.015734209,34.2292022705078,
4194,SEN,1995,0.001394827,32.7332382202148,
4195,SEN,1994,0.001151292,31.2250347137451,
4196,SEN,1993,0.0,26.0,
4197,SEN,1992,0.0,28.1841583251953,
4198,SEN,1991,0.0,26.6576023101807,
4199,SEN,1990,0.0,25.1305351257324,
4200,SRB,2014,132.2186428,99.6607979324826,
4201,SRB,2013,129.2978485,99.8872680664063,
4202,SRB,2012,127.5665101,99.8149719238281,
4203,SRB,2011,141.1479229,99.7445831298828,
4204,SRB,2010,136.0150378,99.7183979974969,
4205,SRB,2009,135.3233088,99.642448425293,
4206,SRB,2008,130.6946168,99.6210174560547,
4207,SRB,2007,114.2961107,99.6210174560547,
4208,SRB,2006,89.37585492,99.6238250732422,2.5
4209,SRB,2005,73.72001754,99.6907216494846,3.0
4210,SRB,2004,51.08504837,99.6874389648438,
4211,SRB,2003,,99.7333068847656,
4212,SRB,2002,,100.0,
4213,SRB,2001,,99.8171997070313,
4214,SRB,2000,,99.8400802612305,
4215,SRB,1999,,99.8406143188477,
4216,SRB,1998,,99.8406143188477,
4217,SRB,1997,,99.8165435791016,
4218,SRB,1996,,99.7709045410156,
4219,SRB,1995,,99.7086639404297,
4220,SRB,1994,,99.6339797973633,
4221,SRB,1993,,99.5501098632813,
4222,SRB,1992,,99.4600372314453,
4223,SRB,1991,,99.3663940429687,
4224,SRB,1990,,99.2712631225586,
4225,SYC,2014,162.2836554,99.2988891601563,
4226,SYC,2013,147.458632,98.0,
4227,SYC,2012,147.8896895,98.4092712402344,
4228,SYC,2011,137.8509049,97.9505996704102,
4229,SYC,2010,128.6439473,97.0,
4230,SYC,2009,121.5677659,97.085823059082,
4231,SYC,2008,103.0765499,96.6789627075195,
4232,SYC,2007,85.59719099,96.2931365966797,
4233,SYC,2006,78.45280451,99.0,
4234,SYC,2005,66.26476156,95.5844879150391,
4235,SYC,2004,62.14736409,95.2510604858398,
4236,SYC,2003,57.3029915,94.923469543457,
4237,SYC,2002,53.12281035,96.1,
4238,SYC,2001,44.42816137,94.2615585327148,
4239,SYC,2000,31.99097978,93.9151153564453,
4240,SYC,1999,20.38200647,93.5502624511719,
4241,SYC,1998,6.554023337,93.1624603271484,
4242,SYC,1997,2.863916186,92.0,
4243,SYC,1996,1.34277438,92.3256683349609,
4244,SYC,1995,0.065186499,91.8827972412109,
4245,SYC,1994,0.0,90.0,
4246,SYC,1993,0.0,90.9634094238281,
4247,SYC,1992,0.0,90.4930114746094,
4248,SYC,1991,0.0,90.0195541381836,
4249,SYC,1990,0.0,89.5455856323242,
4250,SLE,2014,67.19439391,16.0331554412842,3.0
4251,SLE,2013,57.78610732,13.5,3.0
4252,SLE,2012,32.66281935,15.1747264862061,3.0
4253,SLE,2011,32.3215298,14.2,3.0
4254,SLE,2010,30.96588798,11.4621730735475,2.5
4255,SLE,2009,18.38276077,13.9621810913086,2.5
4256,SLE,2008,16.36235413,12.1,2.5
4257,SLE,2007,12.9001863,13.2389297485352,2.5
4258,SLE,2006,,12.9103374481201,2.5
4259,SLE,2005,,11.3324855164618,2.5
4260,SLE,2004,,16.8,
4261,SLE,2003,2.177381154,12.0081205368042,
4262,SLE,2002,1.351565072,11.7150239944458,
4263,SLE,2001,0.567507191,11.4156436920166,
4264,SLE,2000,0.261595597,11.1039171218872,
4265,SLE,1999,0.0,10.7737808227539,
4266,SLE,1998,0.0,10.4206914901733,
4267,SLE,1997,0.0,10.0461883544922,
4268,SLE,1996,0.0,9.65333080291748,
4269,SLE,1995,0.0,9.24517822265625,
4270,SLE,1994,0.0,8.82478809356689,
4271,SLE,1993,0.0,8.39522171020508,
4272,SLE,1992,0.0,7.9595365524292,
4273,SLE,1991,0.0,7.52079248428345,
4274,SLE,1990,0.0,7.08153820037842,
4275,SGP,2014,148.7388273,100.0,
4276,SGP,2013,157.4026593,100.0,
4277,SGP,2012,153.0575656,100.0,
4278,SGP,2011,150.5848995,100.0,
4279,SGP,2010,145.5308093,100.0,
4280,SGP,2009,138.652201,100.0,
4281,SGP,2008,132.233681,100.0,
4282,SGP,2007,125.1783402,100.0,
4283,SGP,2006,103.8313702,100.0,
4284,SGP,2005,97.62990415,100.0,
4285,SGP,2004,91.31953026,100.0,
4286,SGP,2003,84.17866964,100.0,
4287,SGP,2002,80.19446128,100.0,
4288,SGP,2001,74.44052037,100.0,
4289,SGP,2000,70.19489213,100.0,
4290,SGP,1999,42.7082946,100.0,
4291,SGP,1998,29.33719958,100.0,
4292,SGP,1997,23.25482614,100.0,
4293,SGP,1996,12.08620094,100.0,
4294,SGP,1995,8.796189698,100.0,
4295,SGP,1994,6.960284756,100.0,
4296,SGP,1993,5.444721176,100.0,
4297,SGP,1992,3.76242423,100.0,
4298,SGP,1991,2.645055658,100.0,
4299,SGP,1990,1.716853864,100.0,
4300,SXM,2014,,100.0,
4301,SXM,2013,,100.0,
4302,SXM,2012,195.941138,100.0,
4303,SXM,2011,,100.0,
4304,SXM,2010,,100.0,
4305,SXM,2009,,100.0,
4306,SXM,2008,,100.0,
4307,SXM,2007,,100.0,
4308,SXM,2006,,100.0,
4309,SXM,2005,,100.0,
4310,SXM,2004,,100.0,
4311,SXM,2003,,100.0,
4312,SXM,2002,,100.0,
4313,SXM,2001,,100.0,
4314,SXM,2000,,100.0,
4315,SXM,1999,,100.0,
4316,SXM,1998,,100.0,
4317,SXM,1997,,100.0,
4318,SXM,1996,,100.0,
4319,SXM,1995,,100.0,
4320,SXM,1994,,100.0,
4321,SXM,1993,,100.0,
4322,SXM,1992,,100.0,
4323,SXM,1991,,100.0,
4324,SXM,1990,,100.0,
4325,SVK,2014,117.3988895,100.0,
4326,SVK,2013,114.4380319,100.0,
4327,SVK,2012,112.5048412,100.0,
4328,SVK,2011,110.5957156,100.0,
4329,SVK,2010,109.6352641,100.0,
4330,SVK,2009,101.7960572,100.0,
4331,SVK,2008,102.2446792,100.0,
4332,SVK,2007,112.406383,100.0,
4333,SVK,2006,90.63989696,100.0,
4334,SVK,2005,84.09714977,100.0,
4335,SVK,2004,79.17822269,100.0,
4336,SVK,2003,68.12688268,100.0,
4337,SVK,2002,54.13517837,100.0,
4338,SVK,2001,39.76534471,100.0,
4339,SVK,2000,23.03551389,100.0,
4340,SVK,1999,12.30285151,100.0,
4341,SVK,1998,8.625432649,100.0,
4342,SVK,1997,3.712343291,100.0,
4343,SVK,1996,0.532202939,100.0,
4344,SVK,1995,0.229096246,100.0,
4345,SVK,1994,0.110872931,100.0,
4346,SVK,1993,0.058441648,100.0,
4347,SVK,1992,0.028842006,100.0,
4348,SVK,1991,0.002241378,100.0,
4349,SVK,1990,0.0,100.0,
4350,SVN,2014,112.3399385,100.0,
4351,SVN,2013,110.5247568,100.0,
4352,SVN,2012,108.7735817,100.0,
4353,SVN,2011,105.6058236,100.0,
4354,SVN,2010,103.7543126,100.0,
4355,SVN,2009,103.1939783,100.0,
4356,SVN,2008,101.4996508,100.0,
4357,SVN,2007,95.77226962,100.0,
4358,SVN,2006,90.80647632,100.0,
4359,SVN,2005,88.12546931,100.0,
4360,SVN,2004,92.82962494,100.0,
4361,SVN,2003,87.43974881,100.0,
4362,SVN,2002,83.85375383,100.0,
4363,SVN,2001,73.9349581,100.0,
4364,SVN,2000,61.13158719,100.0,
4365,SVN,1999,31.75603701,100.0,
4366,SVN,1998,8.129172586,100.0,
4367,SVN,1997,4.708909407,100.0,
4368,SVN,1996,2.071655499,100.0,
4369,SVN,1995,1.370895498,100.0,
4370,SVN,1994,0.81839761,100.0,
4371,SVN,1993,0.324875248,100.0,
4372,SVN,1992,0.174519026,100.0,
4373,SVN,1991,0.026047321,100.0,
4374,SVN,1990,0.0,100.0,
4375,SLB,2014,65.45497512,42.6043548583984,3.0
4376,SLB,2013,57.33763019,44.7,3.0
4377,SLB,2012,54.78332134,37.3020820617676,3.0
4378,SLB,2011,50.93863391,34.6629638671875,3.0
4379,SLB,2010,21.88370375,32.0358581542969,3.0
4380,SLB,2009,9.688439173,21.2,3.0
4381,SLB,2008,5.946752776,26.8297100067139,3.0
4382,SLB,2007,2.211222461,12.9,2.5
4383,SLB,2006,1.454025782,14.4,2.5
4384,SLB,2005,1.27690818,19.1736164093018,2.5
4385,SLB,2004,0.654558784,16.6529769897461,
4386,SLB,2003,0.237259076,14.1381788253784,
4387,SLB,2002,0.229516935,11.6231603622437,
4388,SLB,2001,0.228145135,9.10185718536377,
4389,SLB,2000,0.278956591,6.56820869445801,
4390,SLB,1999,0.272203378,15.7,
4391,SLB,1998,0.179703719,1.44113862514496,
4392,SLB,1997,0.173182049,0.823471665382385,
4393,SLB,1996,0.091211983,0.206765353679657,
4394,SLB,1995,0.064026724,0.0323615409433842,
4395,SLB,1994,0.041234161,0.00999999977648258,
4396,SLB,1993,0.0,0.00999999977648258,
4397,SLB,1992,0.0,0.00999999977648258,
4398,SLB,1991,0.0,0.00999999977648258,
4399,SLB,1990,0.0,0.00999999977648258,
4400,SOM,2014,40.70117016,26.6949920654297,
4401,SOM,2013,39.46742506,25.1005821228027,
4402,SOM,2012,18.01974588,23.5121803283691,
4403,SOM,2011,14.51059979,21.9327907562256,
4404,SOM,2010,5.377814714,20.3654174804688,
4405,SOM,2009,5.474893641,18.8130626678467,
4406,SOM,2008,5.51486304,17.2787322998047,
4407,SOM,2007,5.435473859,15.7654285430908,
4408,SOM,2006,5.131402626,15.2337858220211,
4409,SOM,2005,4.803108572,12.8018312454224,
4410,SOM,2004,4.942553687,11.3409223556519,
4411,SOM,2003,2.033264822,9.88585567474365,
4412,SOM,2002,1.045569363,7.4,
4413,SOM,2001,0.914881276,6.96899747848511,
4414,SOM,2000,0.887756605,5.4950795173645,
4415,SOM,1999,0.0,4.00275182723999,
4416,SOM,1998,0.0,2.48747158050537,
4417,SOM,1997,0.0,0.9507777094841,
4418,SOM,1996,0.0,0.525144457817078,
4419,SOM,1995,0.0,0.136908397078514,
4420,SOM,1994,0.0,0.0246996525675058,
4421,SOM,1993,0.0,0.00999999977648258,
4422,SOM,1992,0.0,0.00999999977648258,
4423,SOM,1991,0.0,0.00999999977648258,
4424,SOM,1990,0.0,0.00999999977648258,
4425,ZAF,2014,145.3636865,86.0,
4426,ZAF,2013,142.9589002,85.4,
4427,ZAF,2012,129.0496342,85.3,
4428,ZAF,2011,122.4563613,84.7,
4429,ZAF,2010,97.64917918,82.9,
4430,ZAF,2009,91.10310923,82.7,
4431,ZAF,2008,89.26423242,81.9,
4432,ZAF,2007,84.79132144,82.0,
4433,ZAF,2006,80.34505387,80.7,
4434,ZAF,2005,69.56073407,80.9,
4435,ZAF,2004,43.19196922,80.9,
4436,ZAF,2003,35.38394635,78.8,
4437,ZAF,2002,29.13696592,77.1,
4438,ZAF,2001,23.25535972,70.2,
4439,ZAF,2000,18.23596605,71.3391799926758,
4440,ZAF,1999,11.51385052,70.2111587524414,
4441,ZAF,1998,7.520489446,64.9,
4442,ZAF,1997,4.205508832,67.8877944946289,
4443,ZAF,1996,2.221521861,57.6,
4444,ZAF,1995,1.271141187,65.4910125732422,
4445,ZAF,1994,0.824864302,64.2727355957031,
4446,ZAF,1993,0.099255187,63.0452842712402,
4447,ZAF,1992,0.031783355,61.811710357666,
4448,ZAF,1991,0.018471374,60.575080871582,
4449,ZAF,1990,0.015122259,59.3379402160645,
4450,SSD,2014,24.94236609,6.92372846603394,1.5
4451,SSD,2013,25.52655381,5.91503286361694,2.0
4452,SSD,2012,21.26035449,4.91234540939331,2.0
4453,SSD,2011,17.22676461,3.91866946220398,
4454,SSD,2010,14.89988469,1.5,
4455,SSD,2009,,3.0,
4456,SSD,2008,,1.02175235748291,
4457,SSD,2007,,0.50294953584671,
4458,SSD,2006,,0.155208259820938,
4459,SSD,2005,,0.0336989164352417,
4460,SSD,2004,,0.0113150468096137,
4461,SSD,2003,,0.00999999977648258,
4462,SSD,2002,,0.00999999977648258,
4463,SSD,2001,,0.00999999977648258,
4464,SSD,2000,,0.00999999977648258,
4465,SSD,1999,,0.00999999977648258,
4466,SSD,1998,,0.00999999977648258,
4467,SSD,1997,,0.00999999977648258,
4468,SSD,1996,,0.00999999977648258,
4469,SSD,1995,,0.00999999977648258,
4470,SSD,1994,,0.00999999977648258,
4471,SSD,1993,,0.00999999977648258,
4472,SSD,1992,,0.00999999977648258,
4473,SSD,1991,,0.00999999977648258,
4474,SSD,1990,,0.00999999977648258,
4475,ESP,2014,109.2094921,100.0,
4476,ESP,2013,107.4118145,100.0,
4477,ESP,2012,108.1261331,100.0,
4478,ESP,2011,112.1114334,100.0,
4479,ESP,2010,109.8331304,100.0,
4480,ESP,2009,109.8472629,100.0,
4481,ESP,2008,107.8819694,100.0,
4482,ESP,2007,106.6718542,100.0,
4483,ESP,2006,102.1677305,100.0,
4484,ESP,2005,96.93815529,100.0,
4485,ESP,2004,89.09134015,100.0,
4486,ESP,2003,87.26111814,100.0,
4487,ESP,2002,79.86324095,100.0,
4488,ESP,2001,71.64586201,100.0,
4489,ESP,2000,59.32239009,100.0,
4490,ESP,1999,37.00989274,100.0,
4491,ESP,1998,15.97672349,100.0,
4492,ESP,1997,10.80869022,100.0,
4493,ESP,1996,7.492366029,100.0,
4494,ESP,1995,2.368872407,100.0,
4495,ESP,1994,1.035922387,100.0,
4496,ESP,1993,0.64901579,100.0,
4497,ESP,1992,0.456266401,100.0,
4498,ESP,1991,0.275233991,100.0,
4499,ESP,1990,0.139164143,100.0,
4500,LKA,2014,107.2704989,92.1920623779297,3.0
4501,LKA,2013,98.9668213,90.2,3.0
4502,LKA,2012,94.65490925,88.8083953857422,3.5
4503,LKA,2011,90.17687261,87.76,3.5
4504,LKA,2010,85.94419555,85.3,3.5
4505,LKA,2009,81.22215267,83.8079986572266,3.5
4506,LKA,2008,55.56275617,82.1732482910156,3.0
4507,LKA,2007,40.2986928,80.0,3.0
4508,LKA,2006,27.51629105,78.9683074951172,3.5
4509,LKA,2005,17.21818747,77.3950653076172,3.5
4510,LKA,2004,11.41387876,75.8337326049805,
4511,LKA,2003,7.251526088,74.2782440185547,
4512,LKA,2002,4.886868878,80.7,
4513,LKA,2001,3.530164933,63.6,
4514,LKA,2000,2.290509105,69.5861892700195,
4515,LKA,1999,1.37475807,67.9934310913086,
4516,LKA,1998,0.938047519,66.3777313232422,
4517,LKA,1997,0.62180591,64.740608215332,
4518,LKA,1996,0.386612977,63.085132598877,
4519,LKA,1995,0.281227926,61.414363861084,
4520,LKA,1994,0.161241236,59.7313575744629,
4521,LKA,1993,0.081919501,58.0391731262207,
4522,LKA,1992,0.014903636,56.3408737182617,
4523,LKA,1991,0.010262472,54.6395111083984,
4524,LKA,1990,0.00582814,52.9376411437988,
4525,KNA,2014,120.9549861,99.7366943359375,
4526,KNA,2013,144.8212304,99.3664779663086,
4527,KNA,2012,144.5114183,98.8642120361328,
4528,KNA,2011,148.0598392,98.3133850097656,
4529,KNA,2010,155.5058801,97.752555847168,
4530,KNA,2009,148.3708682,97.2154235839844,
4531,KNA,2008,148.017166,96.6963119506836,
4532,KNA,2007,129.5623004,96.1982345581055,
4533,KNA,2006,103.6374721,95.7226791381836,
4534,KNA,2005,104.9145255,95.2650833129883,
4535,KNA,2004,60.45319047,94.8193969726563,
4536,KNA,2003,46.50572866,94.3795547485352,
4537,KNA,2002,10.72018181,93.9394912719727,
4538,KNA,2001,4.566210046,93.53,
4539,KNA,2000,2.644686384,93.0344467163086,
4540,KNA,1999,1.561663395,92.5573425292969,
4541,KNA,1998,0.992846989,92.0572891235352,
4542,KNA,1997,0.4675455,91.5358200073242,
4543,KNA,1996,0.691674544,90.9959945678711,
4544,KNA,1995,,90.4408721923828,
4545,KNA,1994,,89.8735122680664,
4546,KNA,1993,,89.2969818115235,
4547,KNA,1992,,88.7143249511719,
4548,KNA,1991,,88.1286163330078,
4549,KNA,1990,0.0,87.5423965454102,
4550,LCA,2014,106.7622335,96.5657348632813,4.0
4551,LCA,2013,120.7235569,95.9713973999023,4.0
4552,LCA,2012,123.5450568,95.3434225844005,4.0
4553,LCA,2011,124.5627963,94.8037414550781,4.0
4554,LCA,2010,114.8522424,94.2,4.0
4555,LCA,2009,110.9436213,93.6841506958008,4.0
4556,LCA,2008,103.4422645,93.1498947143555,4.0
4557,LCA,2007,87.87241165,92.6366577148438,4.0
4558,LCA,2006,63.84252178,92.1459426879883,4.0
4559,LCA,2005,64.53693636,91.6732025146484,4.0
4560,LCA,2004,62.24923113,91.2123641967774,
4561,LCA,2003,61.50099706,90.7573623657227,
4562,LCA,2002,8.958895364,90.3021469116211,
4563,LCA,2001,1.703857027,89.9,
4564,LCA,2000,1.592874118,89.3667984008789,
4565,LCA,1999,1.482226175,88.8745422363281,
4566,LCA,1998,1.240346514,88.3593292236328,
4567,LCA,1997,1.05899951,87.8227005004883,
4568,LCA,1996,0.939572092,87.2677230834961,
4569,LCA,1995,0.680068551,86.6974487304688,
4570,LCA,1994,0.360764766,86.1149368286133,
4571,LCA,1993,,85.5232543945313,
4572,LCA,1992,,84.9254455566406,
4573,LCA,1991,,84.324577331543,
4574,LCA,1990,0.0,83.7232055664063,
4575,MAF,2014,,69.5478286743164,
4576,MAF,2013,,68.3398513793945,
4577,MAF,2012,,67.1378860473633,
4578,MAF,2011,,65.944938659668,
4579,MAF,2010,,64.35,
4580,MAF,2009,,63.5980796813965,
4581,MAF,2008,,62.4501876831055,
4582,MAF,2007,,61.3233184814453,
4583,MAF,2006,,60.2189750671387,
4584,MAF,2005,,59.1325950622559,
4585,MAF,2004,,58.0581245422363,
4586,MAF,2003,,56.9894943237305,
4587,MAF,2002,,55.9206428527832,
4588,MAF,2001,,54.8455085754395,
4589,MAF,2000,,53.7580261230469,
4590,MAF,1999,,52.6521339416504,
4591,MAF,1998,,51.5232925415039,
4592,MAF,1997,,50.3730354309082,
4593,MAF,1996,,49.2044219970703,
4594,MAF,1995,,48.0205154418945,
4595,MAF,1994,,46.8243713378906,
4596,MAF,1993,,45.6190490722656,
4597,MAF,1992,,44.4076080322266,
4598,MAF,1991,,43.1931114196777,
4599,MAF,1990,,41.9781036376953,
4600,VCT,2014,105.1757089,98.598648071289,4.0
4601,VCT,2013,114.6889865,97.4555130004883,4.0
4602,VCT,2012,116.1568857,96.034423828125,4.0
4603,VCT,2011,120.5485591,94.6223449707031,4.0
4604,VCT,2010,120.5607648,93.222282409668,4.0
4605,VCT,2009,110.8564525,91.8372421264648,4.0
4606,VCT,2008,119.1755599,90.4702224731445,4.0
4607,VCT,2007,101.3241997,88.79,4.0
4608,VCT,2006,80.46682031,87.800765991211,4.0
4609,VCT,2005,64.94151401,86.4952621459961,4.0
4610,VCT,2004,66.32338176,85.2016677856445,
4611,VCT,2003,58.06275958,83.9139099121094,
4612,VCT,2002,9.230114845,82.6259384155273,
4613,VCT,2001,6.937807905,82.41,
4614,VCT,2000,2.188177723,80.0250778198242,
4615,VCT,1999,1.316277345,78.7000579833984,
4616,VCT,1998,0.69494635,77.3520965576172,
4617,VCT,1997,0.320358505,75.9827117919922,
4618,VCT,1996,0.259079343,74.5949783325195,
4619,VCT,1995,0.198849448,73.1919479370117,
4620,VCT,1994,0.138723192,71.7766799926758,
4621,VCT,1993,0.076786441,70.3522338867188,
4622,VCT,1992,0.064813014,68.9216690063477,
4623,VCT,1991,,66.8,
4624,VCT,1990,0.0,66.0539169311523,
4625,SDN,2014,73.65699052,44.9,2.0
4626,SDN,2013,75.05545874,36.9745864868164,2.0
4627,SDN,2012,76.85036801,36.4648094177246,2.0
4628,SDN,2011,71.24850365,35.9640464782715,2.0
4629,SDN,2010,52.61807267,35.4752998352051,2.0
4630,SDN,2009,45.58577362,29.0,2.0
4631,SDN,2008,36.38685638,34.5458641052246,2.0
4632,SDN,2007,25.45678117,34.1111869812012,2.0
4633,SDN,2006,14.81670996,33.699031829834,2.0
4634,SDN,2005,5.913383429,33.3048439025879,2.0
4635,SDN,2004,3.473617422,32.9225616455078,
4636,SDN,2003,1.791119728,32.5461196899414,
4637,SDN,2002,0.665205347,32.1694564819336,
4638,SDN,2001,0.37160845,31.7865123748779,
4639,SDN,2000,0.084402013,23.0,
4640,SDN,1999,0.048859246,30.9775199890137,
4641,SDN,1998,0.033072418,30.540864944458,
4642,SDN,1997,0.014954477,30.0827980041504,
4643,SDN,1996,0.00887591,29.6063747406006,
4644,SDN,1995,0.0,29.1146564483643,
4645,SDN,1994,0.0,28.6107025146484,
4646,SDN,1993,0.0,28.0975704193115,
4647,SDN,1992,0.0,27.5783214569092,
4648,SDN,1991,0.0,27.0560111999512,
4649,SDN,1990,0.0,32.8,
4650,SUR,2014,169.3288169,88.3135299682617,
4651,SUR,2013,160.0987946,88.8853912353516,
4652,SUR,2012,105.9566878,89.463264465332,
4653,SUR,2011,100.3636268,90.0501480102539,
4654,SUR,2010,99.0615906,91.1975158633725,
4655,SUR,2009,146.7314869,91.2629623413086,
4656,SUR,2008,127.556741,91.894905090332,
4657,SUR,2007,74.55292767,92.5478744506836,
4658,SUR,2006,63.45341231,91.0198398886182,
4659,SUR,2005,46.65534948,93.9168167114258,
4660,SUR,2004,43.11306039,94.622184753418,
4661,SUR,2003,34.5097188,95.3333892822266,
4662,SUR,2002,22.43336011,96.0443725585937,
4663,SUR,2001,18.21074224,96.7490692138672,
4664,SUR,2000,8.689430344,97.4414291381836,
4665,SUR,1999,3.747299268,99.62406,
4666,SUR,1998,1.301455932,98.7405395507813,
4667,SUR,1997,0.495225396,99.3054351806641,
4668,SUR,1996,0.536845941,99.7133178710938,
4669,SUR,1995,0.38019129,99.9240951538086,
4670,SUR,1994,0.316220366,99.9905624389648,
4671,SUR,1993,0.250674939,100.0,
4672,SUR,1992,0.0,100.0,
4673,SUR,1991,0.0,100.0,
4674,SUR,1990,0.0,100.0,
4675,SWE,2014,127.072507,100.0,
4676,SWE,2013,124.9512155,100.0,
4677,SWE,2012,124.1857719,100.0,
4678,SWE,2011,121.0055217,100.0,
4679,SWE,2010,117.0629429,100.0,
4680,SWE,2009,112.0956103,100.0,
4681,SWE,2008,108.4131131,100.0,
4682,SWE,2007,110.4068942,100.0,
4683,SWE,2006,105.6147887,100.0,
4684,SWE,2005,100.7233071,100.0,
4685,SWE,2004,97.71274322,100.0,
4686,SWE,2003,98.31957425,100.0,
4687,SWE,2002,89.10741698,100.0,
4688,SWE,2001,80.67169016,100.0,
4689,SWE,2000,71.74688458,100.0,
4690,SWE,1999,57.77011417,100.0,
4691,SWE,1998,46.3202616,100.0,
4692,SWE,1997,35.7317908,100.0,
4693,SWE,1996,28.12897927,100.0,
4694,SWE,1995,22.72413489,100.0,
4695,SWE,1994,15.69633179,100.0,
4696,SWE,1993,8.854691146,100.0,
4697,SWE,1992,7.551741517,100.0,
4698,SWE,1991,6.587721447,100.0,
4699,SWE,1990,5.383206823,100.0,
4700,CHE,2014,135.486059,100.0,
4701,CHE,2013,135.8549107,100.0,
4702,CHE,2012,131.49289,100.0,
4703,CHE,2011,127.1387232,100.0,
4704,CHE,2010,123.1383135,100.0,
4705,CHE,2009,120.4909656,100.0,
4706,CHE,2008,116.3559314,100.0,
4707,CHE,2007,108.57798,100.0,
4708,CHE,2006,99.39516725,100.0,
4709,CHE,2005,92.22603163,100.0,
4710,CHE,2004,85.4029135,100.0,
4711,CHE,2003,84.87507976,100.0,
4712,CHE,2002,79.18789483,100.0,
4713,CHE,2001,73.24755976,100.0,
4714,CHE,2000,64.71825317,100.0,
4715,CHE,1999,42.83146907,100.0,
4716,CHE,1998,23.87258864,100.0,
4717,CHE,1997,14.72664421,100.0,
4718,CHE,1996,9.385310344,100.0,
4719,CHE,1995,6.371238971,100.0,
4720,CHE,1994,4.771619748,100.0,
4721,CHE,1993,3.739378374,100.0,
4722,CHE,1992,3.155526562,100.0,
4723,CHE,1991,2.589455767,100.0,
4724,CHE,1990,1.873394168,100.0,
4725,SYR,2014,73.11192626,99.0906524658203,
4726,SYR,2013,62.04786972,98.3596801757813,
4727,SYR,2012,63.56295017,97.5429153442383,
4728,SYR,2011,61.91048856,96.7209930419922,
4729,SYR,2010,55.64533218,92.7,
4730,SYR,2009,48.12442974,95.1162033081055,
4731,SYR,2008,34.71588787,94.339340209961,
4732,SYR,2007,31.75644887,93.5835037231445,
4733,SYR,2006,24.71586405,99.5057574004943,
4734,SYR,2005,16.12496707,92.1348495483398,
4735,SYR,2004,13.17486209,91.4314117431641,
4736,SYR,2003,6.804374966,90.7338104248047,
4737,SYR,2002,2.340837532,86.6,
4738,SYR,2001,1.192826414,89.3318939208984,
4739,SYR,2000,0.18280591,88.6154403686523,
4740,SYR,1999,0.024974882,87.8805847167969,
4741,SYR,1998,0.0,87.1227722167969,
4742,SYR,1997,0.0,86.3435440063477,
4743,SYR,1996,0.0,85.5459671020508,
4744,SYR,1995,0.0,84.7330932617187,
4745,SYR,1994,0.0,83.9079818725586,
4746,SYR,1993,0.0,83.0736923217773,
4747,SYR,1992,0.0,82.233283996582,
4748,SYR,1991,0.0,81.3898162841797,
4749,SYR,1990,0.0,80.5458450317383,
4750,TJK,2014,95.65160722,99.9784088134766,2.5
4751,TJK,2013,92.16527312,99.9174499511719,2.5
4752,TJK,2012,81.65039871,99.1,2.5
4753,TJK,2011,80.91147985,99.6363906860352,2.5
4754,TJK,2010,77.74312549,99.4612808227539,2.5
4755,TJK,2009,65.57097128,99.0,2.5
4756,TJK,2008,50.25522153,99.1460800170898,2.5
4757,TJK,2007,29.81900443,99.0166091918945,2.5
4758,TJK,2006,30.71184193,98.9064483642578,2.5
4759,TJK,2005,3.866256133,99.3,2.5
4760,TJK,2004,2.01107102,98.7307052612305,
4761,TJK,2003,0.724006242,100.0,
4762,TJK,2002,0.204724546,99.0,
4763,TJK,2001,0.025762096,98.4952850341797,
4764,TJK,2000,0.018660903,98.4677419354839,
4765,TJK,1999,0.010220959,97.0,
4766,TJK,1998,0.006974785,98.1573944091797,
4767,TJK,1997,0.005392396,98.0060577392578,
4768,TJK,1996,0.001743727,97.8481216430664,
4769,TJK,1995,0.0,97.6611557006836,
4770,TJK,1994,0.0,97.4619522094727,
4771,TJK,1993,0.0,97.2535629272461,
4772,TJK,1992,0.0,97.0390625,
4773,TJK,1991,0.0,96.8215026855469,
4774,TJK,1990,0.0,96.6034317016602,
4775,TZA,2014,60.99882437,18.9101791381836,3.5
4776,TZA,2013,54.19563262,16.4,3.5
4777,TZA,2012,55.4556255,15.3,3.5
