Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m� (obesity),Prevalence of BMI>=30 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m� upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m� (severe obesity),Prevalence of BMI>=35 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m� upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� (underweight),Prevalence of BMI<18.5 kg/m� lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m�,Prevalence of BMI 18.5 kg/m� to <20 kg/m� lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m� upper 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m�,Prevalence of BMI 20 kg/m� to <25 kg/m� lower 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m� upper 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m�,Prevalence of BMI 25 kg/m� to <30 kg/m� lower 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m� upper 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m�,Prevalence of BMI 30 kg/m� to <35 kg/m� lower 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m� upper 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m�,Prevalence of BMI 35 kg/m� to <40 kg/m� lower 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m� upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m�(morbid obesity),Prevalence of BMI >=40 kg/m� lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m� upper 95% uncertainty interval
Central and Eastern Europe,NA,Women,1987,25.7595478653272,25.3050564303394,26.2324940251199,0.206723663814473,0.175887821449007,0.240697123725929,0.057182430625141,0.0425769638618202,0.0746889967360951,0.0267300238155037,0.0188494424959354,0.0362666606076261,0.0631720709986652,0.0489767854826802,0.0793590941730723,0.40735976292523,0.367553243705085,0.447123514571861,0.296014478546128,0.26071028720179,0.337309801110775,0.149541233189332,0.12104979615478,0.181854994848432,0.0438012861459662,0.0307629777479281,0.0608791110965245,0.0133811444791748,0.00810780231432021,0.0209774884427375
Central and Eastern Europe,NA,Women,1988,25.7784227819746,25.3530493836957,26.2142882402936,0.208973968698851,0.179210780583859,0.241269665018656,0.0584330134831608,0.0441098126572162,0.0753523041130318,0.0264824170089952,0.0190146079480586,0.0355821651070371,0.0626255313679114,0.0491874413934696,0.0777920026136607,0.405496227369196,0.368106687655167,0.443376516401347,0.296421855655047,0.26214881379762,0.335513322074472,0.15054095521569,0.123327880083266,0.180914423151739,0.0446448728650414,0.0319315380839558,0.0609167328961158,0.0137881406181193,0.00861469508680228,0.0212188813048762
Central and Eastern Europe,NA,Women,1989,25.7950559054204,25.3948148879138,26.2016328326137,0.211098869998131,0.182584118295179,0.241555426284177,0.0596499215882716,0.045745915617457,0.0759609735183035,0.0262578264948408,0.0191315337999537,0.0349366974080353,0.0621300933106423,0.0493566878151048,0.0762983190878482,0.403761623410129,0.368890644185838,0.439790039905247,0.296751586886257,0.263979159683667,0.333726950545835,0.151448948409859,0.125463499570391,0.18049536300662,0.0454640285419215,0.0331442366361146,0.0609898952587903,0.0141858930463501,0.00911036582060807,0.0213851710126523
Central and Eastern Europe,NA,Women,1990,25.8115125138352,25.438717862559,26.1964201201165,0.213184867215437,0.185735763039057,0.242259140831131,0.0608670166333659,0.047423832966731,0.0766158945121756,0.0260489119626245,0.0192497757957314,0.0343815308601715,0.0616585061342749,0.0494127099625316,0.0751062414301402,0.402084963161974,0.368579986910592,0.43628667367711,0.297022751625689,0.265362682495348,0.331672010352181,0.152317850582071,0.127264040202903,0.180058494727681,0.0462797846778329,0.034177438450644,0.0613165176395417,0.014587231955533,0.00956773507558212,0.0215713118822443
Central and Eastern Europe,NA,Women,1991,25.8275631439307,25.476328092577,26.1912842488211,0.215157706342589,0.188893312600575,0.243126929703149,0.0620432634427766,0.048845906635506,0.0773468888021681,0.0258686327187249,0.0192735902145215,0.0338073121994906,0.0612354866226174,0.0494658137425375,0.0742401515274883,0.40050319606682,0.368442124366256,0.433276943854891,0.297234978349248,0.266962947456631,0.330061331972722,0.153114442899813,0.12898612017137,0.179554145621344,0.0470637194432588,0.0352933089504696,0.0615904138399782,0.0149795439995178,0.0100867821409386,0.0217451644617439
Central and Eastern Europe,NA,Women,1992,25.8438058135777,25.5075746726316,26.1886868973496,0.217034202290043,0.191239644743222,0.243858610857152,0.0631785483390801,0.0502539945990429,0.0778448275863639,0.0257139174965777,0.019360292770798,0.0334768949934632,0.0608453608076426,0.0495272320653922,0.0733107240274064,0.399020511227488,0.368114502524317,0.430730671948648,0.297386008278249,0.267993373533269,0.328978991640593,0.153855653950963,0.130297138717348,0.17922969789372,0.0478187582268987,0.0363063258943003,0.0619893311534191,0.0153597901121814,0.0105116472059705,0.0219068140382582
Central and Eastern Europe,NA,Women,1993,25.8600315462518,25.5411760337153,26.1854808461169,0.218758774635139,0.193572002818272,0.244580865002459,0.0642520049209289,0.0516637315912658,0.0785207303641555,0.0255798467935326,0.0195056853524922,0.0329727911764478,0.0604944689126231,0.0494546218363806,0.0726722920484337,0.397673601182873,0.368249425172135,0.428160295424148,0.297493308575832,0.268775628247197,0.327748052090322,0.15450676971421,0.132076206022716,0.178890150514803,0.0485304046104343,0.0372991453435546,0.0622333773073812,0.0157216003104947,0.0109756786580586,0.0221740291243594
Central and Eastern Europe,NA,Women,1994,25.8769392147914,25.5772369333579,26.1893909419924,0.220346830007312,0.195996165974394,0.245251542812729,0.0652731657343176,0.0530382505660728,0.0793245807022747,0.0254623511437444,0.0195634279243572,0.0326618098512897,0.0601794806835259,0.0495512497102141,0.0719687923514448,0.396471311503265,0.368534638500788,0.425858396604644,0.297540026762153,0.269747936139931,0.326635329411301,0.155073664272995,0.133238787597446,0.178453666376672,0.0492072093327244,0.0381907724361467,0.0624728567671577,0.0160659564015932,0.0113313262267681,0.0222969523074743
Central and Eastern Europe,NA,Women,1995,25.8959866201317,25.6091043447447,26.1953994124655,0.22185827790523,0.198253907190648,0.24640992936152,0.0662720360769988,0.0543129710890941,0.0799217920102814,0.0253520817355953,0.0196863766336854,0.0323951888455351,0.0598907437832941,0.0496333384705808,0.0713690698888775,0.395365558433298,0.368176861801805,0.423733359175545,0.297533338242582,0.270479872353649,0.325654494376313,0.155586241828231,0.134272252700794,0.178315723329459,0.0498674944606291,0.0391518028859568,0.0627377147164669,0.0164045416163698,0.01170784201273,0.0225382930307947
Central and Eastern Europe,NA,Women,1996,25.9184745510347,25.640125751809,26.2051138683333,0.223358361329057,0.200536569480738,0.246975567149402,0.0672755039413881,0.0555295075596329,0.0808135811892949,0.0252424785475884,0.0196694926945568,0.0322110693351141,0.0596105293982509,0.0496029053436146,0.0709628632965794,0.394292555206583,0.367973810325866,0.421907903988772,0.29749607561852,0.27153582088816,0.324735171423627,0.156082857387669,0.135229928058048,0.178121725154441,0.0505261932711836,0.0398258060049707,0.0633933700498038,0.0167493106702045,0.0120856910722513,0.0228913065430636
Central and Eastern Europe,NA,Women,1997,25.9444878580292,25.6743164262908,26.2266883512765,0.224850914788753,0.20261388898823,0.247940160871175,0.0682772411534872,0.0566005264049202,0.0817011864290006,0.0251308966248702,0.0196949685937768,0.0319721350803105,0.0593315598389559,0.0494832198617722,0.0702998081250492,0.393235219581282,0.367383852405799,0.419972638490773,0.297451409266139,0.271838081311993,0.323969998662125,0.156573673635266,0.136265433290488,0.178313027714678,0.051178474916874,0.0406797296886327,0.063730092805733,0.0170987662366133,0.0123820060239525,0.0231439382441094
Central and Eastern Europe,NA,Women,1998,25.9742313051505,25.7056734535908,26.2479380257468,0.226296422623425,0.204281559464567,0.248959786123776,0.069264193635146,0.0577462234505092,0.0823690742654518,0.0250123348661809,0.0197053748102615,0.0317836021699458,0.0590518311534386,0.0494595005607328,0.0699378950257397,0.39224171182813,0.367047508584292,0.418383053887134,0.297397699628825,0.272216896690053,0.322874684947762,0.157032228988279,0.136941352930758,0.178450006951854,0.0518166856382479,0.0413127695876386,0.0644007073755426,0.0174475079968981,0.0126740056239572,0.0235102578812225
Central and Eastern Europe,NA,Women,1999,26.0068916160051,25.7479331009041,26.2736579884002,0.227720415838048,0.205919225292572,0.25011500015677,0.0702382225162829,0.0587494421897278,0.083181863669428,0.0248820629949664,0.019603173477317,0.0315617385010054,0.0587628716529153,0.0492576961872698,0.0695102352865702,0.391286886184161,0.366548667552396,0.417089941854685,0.297347763429909,0.272481856540562,0.322463498764385,0.157482193321765,0.137461083837524,0.178810048405098,0.0524422267369356,0.0420068718157188,0.0647578475521807,0.0177959957793473,0.012944827477565,0.0239785086502414
Central and Eastern Europe,NA,Women,2000,26.0426422707987,25.7848386853959,26.3054576644398,0.229187072842001,0.207315443016906,0.251233471445856,0.0712354775885468,0.0596476462439117,0.0842458981214699,0.0247357768212483,0.0194422136724346,0.0313265939630455,0.0584536499855637,0.0490299079401943,0.0691224163453669,0.390307557659626,0.36531619837466,0.416097453803031,0.297315942791561,0.272717183203237,0.32199486029558,0.157951595253454,0.137890885421391,0.179165639662729,0.0530785504929214,0.042620665970678,0.0652346872291953,0.0181569270956255,0.0132561322163241,0.0244295409126794
Central and Eastern Europe,NA,Women,2001,26.0815156992734,25.8224215308037,26.3454639033599,0.230774344676738,0.20883895581035,0.252984549440512,0.0722961990667757,0.0604666931047435,0.0853630798144979,0.0245674846069055,0.0192722599338204,0.0310691661235203,0.0581092122255087,0.0488465934035636,0.068644330148438,0.389248734450102,0.364374738647493,0.415115052604084,0.297300224140745,0.272604564904204,0.321839921724104,0.158478145609963,0.138227806869457,0.179516285282283,0.0537518784975879,0.0432447707485277,0.0659007699078447,0.0185443205691879,0.0135472181355106,0.0248791586776288
Central and Eastern Europe,NA,Women,2002,26.122336516099,25.8622120520954,26.3870128024917,0.23246476933863,0.210334654709955,0.255091229052894,0.0734100412884537,0.0612841512459438,0.0866758642471696,0.0243791356683055,0.0190430311521414,0.0308141248016046,0.0577316202020861,0.0483281942394337,0.0680456447899168,0.388118953980481,0.363129664361014,0.414318475551597,0.297305520910498,0.272676962951113,0.322061645728673,0.159054728050176,0.138451237008718,0.17998362982001,0.0544569998949455,0.0438580820002983,0.0669034313281943,0.0189530413935082,0.0138437630949401,0.0254233191128264
Central and Eastern Europe,NA,Women,2003,26.1635799996103,25.9013790625607,26.4275710855811,0.234207101313674,0.211607565624112,0.257308534885556,0.0745544204461282,0.0621136302358482,0.0879144542035244,0.0241737328245345,0.0188311889132353,0.0306767348973116,0.0573276936227434,0.0480861451589321,0.0677196436853282,0.386960335736694,0.361973789493467,0.413326138475338,0.297331136602354,0.273033878694088,0.322690129126053,0.159652680867546,0.138590336652723,0.18135421500751,0.0551773358767286,0.044088603889378,0.0678453955695031,0.0193770845693996,0.0140827100372007,0.026097642163558
Central and Eastern Europe,NA,Women,2004,26.204076173227,25.9361114690733,26.4750141298564,0.235987991147962,0.21313373368593,0.25980919165236,0.0757215994981999,0.0629502436708101,0.0894643476284762,0.0239547879339781,0.0186704448983106,0.0304650958866662,0.0568988941131906,0.0474581310715286,0.0674371152588479,0.385770248882575,0.360087731656801,0.412930025615129,0.297388078022294,0.272509714976398,0.322854434347901,0.160266391649762,0.138944371690276,0.182355838913257,0.0559098910633866,0.0445942175124512,0.0687718796529955,0.0198117084348133,0.0142888947171007,0.0267231073903957
Central and Eastern Europe,NA,Women,2005,26.2429418257132,25.9662170738052,26.5183327229509,0.237827368937787,0.21426853394005,0.262588348917646,0.0769268302731778,0.0637537503928338,0.0910682078601112,0.0237208533570138,0.018404650300637,0.0302639379479897,0.0564463741435712,0.0467569603696059,0.067208582310891,0.384542883590935,0.358007355431538,0.412183184802776,0.297462520070693,0.271759872324724,0.323426421161476,0.16090053866461,0.139081943276593,0.183475250010025,0.0566617567154968,0.0448187291561119,0.0698546545205643,0.020265073557681,0.0144917544018783,0.0275246113045477
Central and Eastern Europe,NA,Women,2006,26.2800548462159,25.9924156996148,26.5710314369358,0.239778373364898,0.215489542127514,0.265249309705349,0.0782022476216095,0.06454929105497,0.0931490171841105,0.0234736715653895,0.0180691997305036,0.0301297247719401,0.0559726238734578,0.0462298285332695,0.0669324535859831,0.383236015468358,0.355724786571092,0.411973579200987,0.297539315827897,0.270997193995642,0.324111824748735,0.161576125743288,0.138825826395502,0.184819753245049,0.0574584995599989,0.0452738891502558,0.0713547392326118,0.0207437480616107,0.0146817890724422,0.028427348570371
Central and Eastern Europe,NA,Women,2007,26.3152250805173,26.0139549583831,26.6184205052521,0.241814332344754,0.216418561672437,0.268100600951357,0.079532746565862,0.0652106307815246,0.0951513354198724,0.0232164247314162,0.0177042969388017,0.0300765899193391,0.0554810735641191,0.0455199976069224,0.0667876760215581,0.381877690062811,0.353532173706919,0.41174440446154,0.2976104793969,0.270025983546991,0.324806777751106,0.162281585778892,0.138388689909828,0.186838306245002,0.058286226398166,0.0455604284827269,0.0726505544110691,0.021246520167696,0.0148579249482903,0.0293316762369803
Central and Eastern Europe,NA,Women,2008,26.3475653361999,26.0255616283558,26.669518598252,0.243876867992364,0.217083843579639,0.271559687127094,0.0808884084740047,0.0658191602893912,0.0972149755579745,0.0229563202639613,0.0173534629627454,0.0300476357731084,0.0549805682893077,0.0447328576585847,0.0668195558904322,0.380500482546158,0.350708244751761,0.411776612880637,0.29768576100821,0.268687830160338,0.325723806481012,0.162988459518359,0.138046378545765,0.188560996055986,0.0591227388796706,0.0456229672494054,0.0742035234460009,0.0217656695943341,0.0150039678667791,0.0304174995980994
Central and Eastern Europe,NA,Women,2009,26.3764646028656,26.0324158031565,26.7129805004588,0.245950394237518,0.217935592899548,0.275012995959706,0.0822637985635945,0.0662521341170392,0.0994986432305595,0.0226959369704428,0.0169542698347675,0.0298955687594195,0.0544804945687302,0.0437956241478806,0.0667993453648959,0.379108542537908,0.347837815328928,0.412023225151219,0.297764631785401,0.267573362526359,0.326915694618656,0.163686595673924,0.137675731206068,0.190634799540157,0.0599670437544676,0.0457760861938442,0.0755301008600581,0.0222967548091269,0.0150534249872153,0.0315782729638016
Central and Eastern Europe,NA,Women,2010,26.4022064027787,26.0414154915531,26.7592890862936,0.248045000905949,0.218304434235266,0.27821834719557,0.0836634672046133,0.0666161765494714,0.101863554642002,0.0224371245048792,0.0166007911466242,0.0299476168898374,0.0539806911035584,0.0430052188026547,0.0669138224577099,0.377697989973897,0.344597186694869,0.411964827672423,0.297839193611716,0.266313310005215,0.328164375953205,0.164381533701336,0.136700945843928,0.192850439161486,0.0608231076755305,0.0458071007168123,0.077320350323481,0.0228403595290829,0.0149922263162549,0.0328052360072498
Central and Eastern Europe,NA,Women,2011,26.4261701981925,26.044674879315,26.80357596354,0.250186295777184,0.218892731332812,0.282103708801326,0.0850992102288982,0.0670813605950654,0.104703186030293,0.0221828064347686,0.0162384709501564,0.0299485710011296,0.0534831619508942,0.0421187592976518,0.0671237119461765,0.376252313251998,0.341259412878133,0.412414303317666,0.297895422685155,0.264758195611437,0.329843323110462,0.165087085548286,0.135743492077774,0.195667234423068,0.0616960765784683,0.0458014185177516,0.0789990075174252,0.0234031336504299,0.0150272858928404,0.0340824752330408
Central and Eastern Europe,NA,Women,2012,26.4489236138673,26.0455166461723,26.8546096746189,0.252375018079168,0.219081213472949,0.286295804151135,0.0865826010002011,0.0674293834965168,0.107528897005123,0.0219340077753859,0.0158088620978727,0.0300478656492572,0.0529935160129753,0.0412988081185599,0.067363863248932,0.374768298162124,0.337735152565741,0.413026745771215,0.297929160070346,0.262917758331441,0.331347686229542,0.165792417078967,0.134796771338537,0.19784515022857,0.0625901707502813,0.045695339718762,0.0812161287394793,0.0239924302499198,0.0150232946212053,0.0356260752651069
Central and Eastern Europe,NA,Women,2013,26.4711427013436,26.0348640292633,26.9107725604137,0.254592823567133,0.219202416993821,0.290005796930282,0.0880978942989229,0.0674736032313155,0.110649456762238,0.0216943613765713,0.0152999969264579,0.0301596011073623,0.0525170802876827,0.0402668955981602,0.0675669484069597,0.373261416449234,0.334367048256481,0.413437499797565,0.29793431841938,0.260828427926611,0.33323794117961,0.16649492926821,0.13383719910357,0.200403986178818,0.0634956972153547,0.0455750918268702,0.0836243738228135,0.0246021970835682,0.0150954486525383,0.0370486515871551
Central and Eastern Europe,NA,Women,2014,26.4929157854823,26.0201405219031,26.9702644750952,0.256832425109022,0.219514895109135,0.294510685748554,0.0896452467218347,0.0678427917075731,0.113893870364572,0.0214644741134955,0.0148849490660523,0.0302312121677304,0.0520553233062003,0.0391701189661316,0.0680826829868962,0.371733680037014,0.330441615658744,0.41441498381329,0.297914097534268,0.259091833969166,0.335392853513124,0.167187178387188,0.132919849604658,0.203376184899644,0.0644097522625631,0.045430903139735,0.0860950321892451,0.0252354944592716,0.0149439398130386,0.0387280191157437
Central and Eastern Europe,NA,Women,2015,26.514272676257,26.0107233697648,27.0320686273297,0.259109027308209,0.219867458767958,0.298694872387408,0.0912368781902516,0.0681875319319532,0.117173885672828,0.0212443471000161,0.0144149032245796,0.0304575372021179,0.0516070013785371,0.0381710940656389,0.0686916306337626,0.370169015795947,0.326562138879767,0.415901317902861,0.29787060851729,0.25684199461295,0.337931687350351,0.167872149117958,0.13144193092349,0.206037264197667,0.0653400761533509,0.0452021867665285,0.0889686500296181,0.0258968020369007,0.0149172876936584,0.0405075297230498
Central and Eastern Europe,NA,Women,2016,26.535622163091,25.9847187214904,27.0908705936595,0.261462653277199,0.219779715715181,0.303815018152221,0.092899116672677,0.0684357641519043,0.120951487814094,0.0210313556255692,0.0139717758855179,0.0307891599243078,0.0511703780829844,0.0371764081197361,0.0691637063613923,0.368546855649735,0.322668168967914,0.417084660793918,0.297788757464512,0.254561421508074,0.340005505036844,0.168563536604522,0.129925337491157,0.208896615214712,0.0663024528437413,0.044935713321746,0.0914348724921979,0.0265966638289357,0.0148473381985314,0.0424317208881677
"Central Asia, Middle East and North Africa",NA,Women,1975,24.0134015804375,22.6717817184455,25.3174803807348,0.124486220521081,0.0810792107690614,0.179044285583536,0.0241464227206228,0.0115164163565452,0.0433367574879883,0.0714360943134005,0.0388914244366546,0.117916621958423,0.108989365843548,0.0632674623770059,0.175984467649449,0.439993745443823,0.350055541705849,0.530882040151419,0.255094573978147,0.185732023100722,0.338667010340253,0.100339797800459,0.0595282611979814,0.153169159929724,0.0201769982595607,0.00862532723134485,0.0390449821820301,0.00396942446106212,0.00106579873174895,0.0104923943626879
"Central Asia, Middle East and North Africa",NA,Women,1976,24.1463939039366,22.9052906721888,25.366045436172,0.128925675714458,0.0865164307472696,0.181389555472509,0.0254993914089945,0.0127273520355055,0.0443785398690812,0.0693447630091223,0.038743727873067,0.112222970089981,0.105960693074932,0.063190191015839,0.168596066692519,0.437129275661905,0.351402142098086,0.524485366507912,0.258639592639583,0.192288378070908,0.339139714920755,0.103426284305464,0.0637139169512064,0.15502773472968,0.0212324816501,0.0095479782761332,0.0397955710964915,0.00426690975889451,0.00125014428741406,0.0108145158319071
"Central Asia, Middle East and North Africa",NA,Women,1977,24.2763366175871,23.1119801140841,25.4112078480777,0.133381602660225,0.0916185439295334,0.184188621729267,0.02689597560293,0.0140643718062588,0.0454903300292291,0.0673559705203169,0.0388187462966003,0.107545381647897,0.10305553022304,0.0628698468707054,0.161429955301978,0.434173791864116,0.352003602505331,0.51739933213017,0.262033104832302,0.198197487935001,0.339399516272348,0.106485627057295,0.0676127791340991,0.156209334869879,0.0223123955499423,0.0105502296111375,0.0407729444589216,0.00458358005298771,0.00145117410495574,0.0111946013314057
"Central Asia, Middle East and North Africa",NA,Women,1978,24.4035955516525,23.3215151652578,25.4579910569616,0.137886154040993,0.0972155418933377,0.186886818687493,0.0283465658605337,0.0154830538046548,0.0463964533291646,0.065453465164815,0.0386850181060887,0.102961564643395,0.100255523951553,0.0625754627995673,0.154560816063678,0.431101885278277,0.352646138304796,0.510429343920005,0.265302971664361,0.203831986678109,0.339209461256642,0.10953958818046,0.0714733717719177,0.157904850498625,0.0234252178606662,0.0115648755040698,0.0411790448917222,0.00492134799986748,0.00167895795626903,0.0114897353662773
"Central Asia, Middle East and North Africa",NA,Women,1979,24.5292247141815,23.5260692612639,25.506136802584,0.142452653727321,0.102307286368295,0.189556513256995,0.0298552751174045,0.0169918269365149,0.0477130103407963,0.0636238699288579,0.0384584685554611,0.0981005446957978,0.0975512664199647,0.0622342086961542,0.148470898575187,0.427913003395205,0.353343848698868,0.503228625854974,0.268459206628651,0.209375835341462,0.339223893292183,0.112597378609917,0.075313351888047,0.159477895639797,0.0245728132305372,0.0126273897291507,0.041770213814488,0.00528246188686723,0.00192914291973972,0.011708239257226
"Central Asia, Middle East and North Africa",NA,Women,1980,24.6536578456848,23.7205544063041,25.5583540334338,0.147088398552684,0.107934901362188,0.192458906405998,0.0314268115366565,0.0185218128105982,0.0490115054129624,0.0618570536221938,0.0382464116179028,0.0938029154392107,0.0949264092717237,0.0619297514794463,0.142990916177629,0.424616288089375,0.353726247596807,0.496961196053891,0.271511850564024,0.214860239675563,0.338663804832067,0.115661587016027,0.0792272570926487,0.160727350918855,0.0257578192431643,0.0137747754150467,0.0426622827025981,0.00566899229349223,0.00220981984471965,0.0120227251710352
"Central Asia, Middle East and North Africa",NA,Women,1981,24.7785911953973,23.9170320182078,25.6156387388155,0.151871592286962,0.113228762819241,0.195796587838149,0.0330843771038047,0.0201919491016701,0.0503502998358744,0.0601249770474745,0.0380568745113302,0.0896305589521507,0.0923401688052431,0.0615222968990237,0.13705541315002,0.421147996776526,0.353360066802168,0.490228850671286,0.274515265183795,0.22013779403031,0.338714626506301,0.118787215183157,0.0831851509657104,0.161870800919123,0.0269988607857014,0.0150802818497752,0.0435845530466625,0.00608551631810333,0.00251163723833467,0.012300765965465
"Central Asia, Middle East and North Africa",NA,Women,1982,24.903847492693,24.1110172329213,25.6771661981369,0.156807195697263,0.11941463625625,0.199307531223814,0.0348358377978088,0.0219701367046312,0.0516049674013842,0.0584323350333768,0.037807602221009,0.0858411720125681,0.0897895756017963,0.061195271997049,0.131068077785131,0.417516793878841,0.35344762576722,0.483047916394522,0.277454099888723,0.225217223814015,0.33873941432746,0.121971357899454,0.0873606224771124,0.163246310643837,0.028300625091354,0.0163840546177542,0.0445810708590348,0.00653521270645473,0.00286833496272668,0.012690746477499
"Central Asia, Middle East and North Africa",NA,Women,1983,25.0294483193889,24.3054461696132,25.7386924626233,0.161907735581403,0.125264637432541,0.202611661093419,0.0366920631095123,0.0238623286312409,0.0530580347321407,0.056777814028612,0.0373439345639892,0.0823996106977157,0.0872859798712248,0.0605812437960836,0.125590737394687,0.413720142549042,0.352861587133031,0.476127299651701,0.280308328069718,0.229800107633367,0.338939433898173,0.125215672471891,0.0913946844631739,0.164924013636274,0.029671678902907,0.0177090305532792,0.0455942851707182,0.00702038420660529,0.00325323467470639,0.0130799701034139
"Central Asia, Middle East and North Africa",NA,Women,1984,25.1550078226017,24.4972160373494,25.7951229332027,0.16716564160839,0.131820059158376,0.205837686871073,0.0386493044084269,0.0257990276236124,0.0550165558900592,0.0551699248830681,0.0371170328067175,0.0787204790038307,0.0848269863579577,0.0599511254369898,0.119956371917025,0.409757445519722,0.352149212164853,0.468922763589559,0.283080001730862,0.234945120792351,0.338521558251382,0.128516337199963,0.0959111626024906,0.166336246196372,0.0311054765402774,0.0192468893001907,0.0467876392914561,0.00754382786814947,0.00366843124496439,0.0136401986593824
"Central Asia, Middle East and North Africa",NA,Women,1985,25.2804324447313,24.6859585385891,25.8632538797409,0.172540176866204,0.138133409913934,0.209411193425145,0.040704435233938,0.0279940138794409,0.0567156109309394,0.0536106859321255,0.0367400124430382,0.0751463960877196,0.0824275347172628,0.0593436754193577,0.114762738917593,0.405676222027249,0.350743071634415,0.461221486887469,0.285745380557158,0.240268734277852,0.337904062530033,0.131835741632266,0.100494736557205,0.1683500975536,0.0325987168776023,0.0208020823506725,0.0479609866483884,0.00810571835633564,0.00413944477197231,0.0141790955346699
"Central Asia, Middle East and North Africa",NA,Women,1986,25.4035437485403,24.871765898967,25.9349794906752,0.177925147318802,0.144713323039732,0.213173922707472,0.0428190601435513,0.0302183783720809,0.0583950473357675,0.0521283898160742,0.0363626464886835,0.072027392214258,0.080117853928433,0.0586774018580637,0.109870407896642,0.401564726373147,0.349892580704308,0.453962572990479,0.288263882663543,0.244994846669944,0.337730990012809,0.135106087175251,0.104865710090017,0.169931848703914,0.0341210177718832,0.0223873625975274,0.0491523602438537,0.00869804237166813,0.00466887546008405,0.0147769041716443
"Central Asia, Middle East and North Africa",NA,Women,1987,25.5245736689393,25.0488224248191,26.0041434467321,0.183340050753457,0.151248546623602,0.217237954056164,0.0449994612738387,0.0324567782239558,0.0602646981051021,0.0507081547901468,0.0358561714919344,0.0691858870613462,0.077897572026649,0.0580515874639554,0.105256365160926,0.397429506372853,0.348485100918904,0.446679200448928,0.290624716156894,0.249528626237369,0.337682047049789,0.138340589479618,0.109452087708373,0.171949979385908,0.0356766736131649,0.0241635040788622,0.0504903077273289,0.00932278766067385,0.00520876913138999,0.0153691700171782
"Central Asia, Middle East and North Africa",NA,Women,1988,25.6436951458451,25.2164448048109,26.0813130655707,0.18879913588911,0.157881020047279,0.221001108151353,0.0472512224353734,0.0347357405216523,0.0622647132102691,0.0493510689918343,0.0354501144180936,0.0664037350840227,0.0757626379520024,0.0572749221708117,0.100740843241178,0.393248971979971,0.347093422459243,0.439793910780371,0.292838185287082,0.253323849313768,0.336956826104594,0.141547913453737,0.113529855091027,0.173627376706821,0.0372699670208765,0.0259398262373944,0.0516434200113305,0.00998125541449686,0.00579649097981312,0.0159223871646826
"Central Asia, Middle East and North Africa",NA,Women,1989,25.760962472503,25.376028094829,26.1572461691698,0.194297297881051,0.164541903406523,0.225503687199619,0.0495714589953692,0.0372209791216619,0.064231560658224,0.0480555940468218,0.0351126376003236,0.0638188271981918,0.0736975947914052,0.0565676574880336,0.0971355408178529,0.389043391486819,0.345031327646068,0.43314889662547,0.294906121893903,0.257524794907923,0.336549003451881,0.144725838885682,0.117738687085067,0.175546815968985,0.0388960938352813,0.0277579379846207,0.0528867913621776,0.0106753651600879,0.0064281696841042,0.0166254959664014
"Central Asia, Middle East and North Africa",NA,Women,1990,25.8761389616081,25.5286120207853,26.2346308574598,0.199829415139261,0.170959977753714,0.229964636562297,0.0519555866447512,0.0398264282463462,0.0663446954278917,0.0468202221476307,0.0347434905379476,0.0614174474742577,0.0716979987913167,0.0557182797782284,0.0929045087459604,0.384820192665078,0.343132917972231,0.426119572023124,0.296832171356713,0.261829041805993,0.336115132519006,0.14787382849451,0.121477085468335,0.177349690311925,0.0405509403613233,0.029598107963397,0.054215276961077,0.0114046462834278,0.00711045821002035,0.0172790533587405
"Central Asia, Middle East and North Africa",NA,Women,1991,25.9875395536508,25.6707589203609,26.3063296885103,0.205271995301898,0.177215169906045,0.234020432765045,0.0543535218138575,0.0423468419581382,0.0683083734678607,0.0456624178434004,0.0342920655711531,0.0591745999910514,0.0697945033461506,0.0549563880955951,0.0892459193054903,0.380672211218926,0.341540850585768,0.419714112709903,0.298598872389625,0.26508818302616,0.335964527766845,0.150918473488041,0.125667840562932,0.179260953858526,0.0421976977978815,0.0313250372430116,0.0553576529845618,0.0121558240159761,0.00779021364213195,0.0180044196977926
